SK_ID_CURR,actual_default,pd_raw,pd_calibrated,credit_grade,decision_recommendation,grade_group,is_investment_grade,is_review_grade,is_high_risk,portfolio_percentile,risk_priority_flag,decision_pd_threshold,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,LGD,EAD,ECL_base,PD_stressed,LGD_stressed,EAD_stressed,ECL_stressed,ECL_uplift,ECL_uplift_pct
285732,0,0.50723886,0.09707499821101488,B,Reject,High Risk,0,0,1,0.7070116861435726,Manual Underwriting,Review,180000.0,9000.0,180000.0,0.55,180000.0,9610.424822890474,0.2801944586195123,0.75,198000.00000000003,41608.877104997584,31998.452282107108,3.3295564839019374
255482,0,0.5071827,0.09705656525519965,B,Reject,High Risk,0,0,1,0.7067334446299388,Manual Underwriting,Review,475159.5,25776.0,355500.0,0.55,475159.5,25364.541960107923,0.28014125427060077,0.75,522675.45000000007,109817.21710458802,84452.6751444801,3.329556483901938
127606,0,0.5071761,0.09705439342475507,B,Reject,High Risk,0,0,1,0.7064552031163049,Manual Underwriting,Review,781920.0,46692.0,675000.0,0.55,781920.0,41738.82421867647,0.28013498556221195,0.75,860112.0000000001,180710.59702641395,138971.77280773746,3.329556483901938
190577,0,0.50684726,0.09694650222315618,B,Reject,High Risk,0,0,1,0.7061769616026711,Manual Underwriting,Review,45000.0,4774.5,45000.0,0.55,45000.0,2399.4259300231156,0.27982357152791965,0.75,49500.00000000001,10388.450092974019,7989.024162950904,3.3295564839019387
371380,1,0.50652987,0.09684246735073913,D,Reject,High Risk,0,0,1,0.7058987200890373,Immediate Review,Review,312768.0,15174.0,270000.0,0.7,312768.0,21202.45737984918,0.2795232882903029,0.8999999999999999,344044.80000000005,86551.68043366163,65349.22305381246,3.082153256250399
452577,0,0.50647384,0.09682411286274464,B,Reject,High Risk,0,0,1,0.7056204785754034,Manual Underwriting,Review,207306.0,11376.0,148500.0,0.55,207306.0,11039.72074761828,0.27947031042863274,0.75,228036.6,47797.09454331747,36757.37379569919,3.329556483901938
289305,0,0.5063349,0.09677861103728262,B,Reject,High Risk,0,0,1,0.7053422370617696,Manual Underwriting,Review,157500.0,7875.0,270000.0,0.55,157500.0,8383.447181104608,0.2793389752796604,0.75,173250.0,36296.608100400874,27913.160919296264,3.329556483901937
251127,0,0.5058984,0.09663578804397069,B,Reject,High Risk,0,0,1,0.7050639955481358,Manual Underwriting,Review,450000.0,21888.0,450000.0,0.55,450000.0,23917.35754088275,0.2789267351351644,0.75,495000.00000000006,103551.55041892981,79634.19287804706,3.329556483901938
152559,0,0.5058612,0.09662362666364924,B,Reject,High Risk,0,0,1,0.7047857540345019,Manual Underwriting,Review,104256.0,11358.0,90000.0,0.55,104256.0,5540.476051794978,0.27889163287981517,0.75,114681.6,23987.80401395236,18447.327962157382,3.3295564839019387
303836,0,0.50584346,0.09661781930720598,B,Reject,High Risk,0,0,1,0.7045075125208681,Manual Underwriting,Review,862560.0,25348.5,720000.0,0.55,862560.0,45836.26642189298,0.278874870694653,0.75,948816.0000000001,198450.70448476344,152614.43806287047,3.3295564839019383
338889,1,0.5057044,0.09657236510383772,D,Reject,High Risk,0,0,1,0.7042292710072343,Immediate Review,Review,497520.0,36184.5,450000.0,0.7,497520.0,33632.67816052294,0.27874367300071057,0.8999999999999999,547272.0,137293.74666940037,103661.06850887742,3.0821532562503977
146064,0,0.50538224,0.09646713201515132,B,Reject,High Risk,0,0,1,0.7039510294936004,Manual Underwriting,Review,180000.0,9000.0,180000.0,0.55,180000.0,9550.24606949998,0.2784399312664151,0.75,198000.00000000003,41348.32979306264,31798.08372356266,3.3295564839019383
243499,0,0.5053562,0.0964586282849464,B,Reject,High Risk,0,0,1,0.7036727879799666,Manual Underwriting,Review,360000.0,28570.5,360000.0,0.55,360000.0,19098.80840041939,0.278415386346251,0.75,396000.00000000006,82689.36974483656,63590.56134441716,3.3295564839019365
102421,0,0.5052522,0.0964246784170564,B,Reject,High Risk,0,0,1,0.7033945464663328,Manual Underwriting,Review,601470.0,30708.0,450000.0,0.55,601470.0,31898.103230128807,0.2783173944324839,0.75,661617.0,138104.6396641775,106206.53643404868,3.329556483901937
123090,0,0.5049426,0.09632368965104952,B,Reject,High Risk,0,0,1,0.703116304952699,Manual Underwriting,Review,704844.0,31176.0,630000.0,0.55,704844.0,37341.24608962239,0.2780259033880396,0.75,775328.4,161671.0341243025,124329.78803468011,3.3295564839019374
326491,0,0.50453067,0.09618946317067921,B,Reject,High Risk,0,0,1,0.7028380634390651,Manual Underwriting,Review,1350000.0,43681.5,1350000.0,0.55,1350000.0,71420.67640422932,0.27763847596910723,0.75,1485000.0000000002,309219.8526105932,237799.1762063639,3.329556483901938
332549,0,0.50417656,0.09607420979713985,B,Reject,High Risk,0,0,1,0.7025598219254313,Manual Underwriting,Review,675000.0,29731.5,675000.0,0.55,675000.0,35667.550387188174,0.27730581197530796,0.75,742500.0000000001,154424.67404374963,118757.12365656145,3.329556483901938
335710,0,0.503572,0.09587772426690391,B,Reject,High Risk,0,0,1,0.7022815804117974,Manual Underwriting,Review,631849.5,50049.0,571500.0,0.55,631849.5,33319.16067654961,0.276738681841024,0.75,695034.4500000001,144257.18814532584,110938.02746877623,3.329556483901938
270512,0,0.5032571,0.09577552676157595,B,Reject,High Risk,0,0,1,0.7020033388981636,Manual Underwriting,Review,1078200.0,34911.0,900000.0,0.55,1078200.0,56795.845124882166,0.27644370192646983,0.75,1186020.0,245900.81951912382,189104.97439424164,3.329556483901937
430642,0,0.5031461,0.09573953034124187,B,Reject,High Risk,0,0,1,0.7017250973845298,Manual Underwriting,Review,247500.0,12375.0,247500.0,0.55,247500.0,13032.543567701552,0.2763398029031,0.75,272250.0,56425.13350527673,43392.589937575176,3.3295564839019365
246902,0,0.502778,0.09562022171423819,B,Reject,High Risk,0,0,1,0.701446855870896,Manual Underwriting,Review,528633.0,25560.0,472500.0,0.55,528633.0,27801.402566004585,0.2759954339433472,0.75,581496.3,120367.74274121311,92566.34017520852,3.3295564839019374
299937,0,0.50256413,0.09555096942240274,B,Reject,High Risk,0,0,1,0.7011686143572621,Manual Underwriting,Review,508495.5,24592.5,454500.0,0.55,508495.5,26722.98088456117,0.27579554613725304,0.75,559345.05,115698.65515793936,88975.67427337819,3.329556483901938
443722,1,0.50193584,0.09534777609839426,D,Reject,High Risk,0,0,1,0.7008903728436283,Immediate Review,Review,450000.0,32746.5,450000.0,0.7,450000.0,30034.54947099419,0.27520905482162206,0.8999999999999999,495000.00000000006,122605.63392303263,92571.08445203844,3.082153256250399
135850,0,0.5015705,0.09522980838097903,B,Reject,High Risk,0,0,1,0.7006121313299944,Manual Underwriting,Review,675000.0,26901.0,675000.0,0.55,675000.0,35354.06636143847,0.27486855622440454,0.75,742500.0000000001,153067.4272474653,117713.36088602683,3.3295564839019374
439976,0,0.50077546,0.09497351773938227,B,Reject,High Risk,0,0,1,0.7003338898163606,Manual Underwriting,Review,711612.0,26271.0,594000.0,0.55,711612.0,37171.362198056515,0.2741288063516788,0.75,782773.2000000001,160935.51222006296,123764.15002200645,3.329556483901938
300813,0,0.5006637,0.09493754170747787,B,Reject,High Risk,0,0,1,0.7000556483027268,Manual Underwriting,Review,325908.0,16767.0,247500.0,0.55,325908.0,17017.497388540385,0.274024966176881,0.75,358498.80000000005,73678.21615833933,56660.71876979894,3.3295564839019383
143581,0,0.5004488,0.09486840606174898,B,Reject,High Risk,0,0,1,0.699777406789093,Manual Underwriting,Review,526491.0,41728.5,454500.0,0.55,526491.0,27471.04908672096,0.2738254150547248,0.75,579140.1000000001,118937.45869300114,91466.40960628018,3.3295564839019383
209464,0,0.4998683,0.09468185006872001,B,Reject,High Risk,0,0,1,0.6994991652754591,Manual Underwriting,Review,283585.5,33786.0,256500.0,0.55,283585.5,14767.71988596465,0.2732869452485719,0.75,311944.05000000005,63937.67738472584,49169.957498761185,3.329556483901938
132728,0,0.49977812,0.09465289869065899,B,Reject,High Risk,0,0,1,0.6992209237618253,Manual Underwriting,Review,345645.0,13158.0,243000.0,0.55,345645.0,17993.965642363055,0.27320338083083723,0.75,380209.50000000006,77905.89061800168,59911.92497563863,3.329556483901939
158615,0,0.49958923,0.09459228530655708,B,Reject,High Risk,0,0,1,0.6989426822481914,Manual Underwriting,Review,900000.0,26446.5,900000.0,0.55,900000.0,46823.18122674576,0.27302842811740413,0.75,990000.0000000001,202723.6078771726,155900.42665042682,3.329556483901938
373384,0,0.49955136,0.09458013429890134,B,Reject,High Risk,0,0,1,0.6986644407345576,Manual Underwriting,Review,634360.5,25285.5,567000.0,0.55,634360.5,32998.845706155014,0.27299335580141626,0.75,697796.55,142870.36638836307,109871.52068220805,3.329556483901938
391650,0,0.49952915,0.09457301260355344,B,Reject,High Risk,0,0,1,0.6983861992209237,Manual Underwriting,Review,202500.0,10125.0,202500.0,0.55,202500.0,10533.069278720764,0.27297279994656964,0.75,222750.00000000003,45603.5183910738,35070.44911235303,3.3295564839019383
383677,0,0.49948877,0.09456006095244338,B,Reject,High Risk,0,0,1,0.69810795770729,Manual Underwriting,Review,229500.0,16830.0,229500.0,0.55,229500.0,11935.843693722165,0.2729354166765424,0.75,252450.00000000003,51676.90945499486,39741.06576127269,3.3295564839019383
330860,0,0.49774736,0.09400305302018726,B,Reject,High Risk,0,0,1,0.6978297161936561,Manual Underwriting,Review,381528.0,25627.5,315000.0,0.55,381528.0,19725.638246977305,0.27132768514008626,0.75,419680.80000000005,85403.26497130464,65677.62672432733,3.3295564839019374
429757,0,0.49761793,0.0939617706281254,B,Reject,High Risk,0,0,1,0.6975514746800222,Manual Underwriting,Review,755190.0,36459.0,675000.0,0.55,755190.0,39027.44425835972,0.27120852884127133,0.75,830709.0000000001,168971.5243389028,129944.08008054306,3.329556483901938
108064,0,0.49758852,0.09395239096470262,B,Reject,High Risk,0,0,1,0.6972732331663885,Manual Underwriting,Review,337500.0,16875.0,337500.0,0.55,337500.0,17439.912572822926,0.2711814556528787,0.75,371250.00000000006,75507.08655834843,58067.1739855255,3.329556483901938
190478,0,0.4964862,0.09360149095818604,B,Reject,High Risk,0,0,1,0.6969949916527546,Manual Underwriting,Review,945000.0,40036.5,945000.0,0.55,945000.0,48649.3749255172,0.2701686280539353,0.75,1039500.0000000001,210630.21664654935,161980.84172103216,3.3295564839019383
376282,0,0.4961748,0.09350258531440983,B,Reject,High Risk,0,0,1,0.6967167501391207,Manual Underwriting,Review,239850.0,27126.0,225000.0,0.55,239850.0,12334.62729821366,0.2698831496730648,0.75,263835.0,53403.46559549479,41068.83829728113,3.329556483901938
342621,0,0.49562788,0.09332908361586378,B,Reject,High Risk,0,0,1,0.696438508625487,Manual Underwriting,Review,808650.0,31464.0,675000.0,0.55,808650.0,41508.80990628254,0.2693823594037928,0.75,889515.0000000001,179714.7370687986,138205.92716251605,3.3295564839019383
210141,0,0.49550527,0.0932902290841877,B,Reject,High Risk,0,0,1,0.6961602671118531,Manual Underwriting,Review,113746.5,9247.5,103500.0,0.55,113746.5,5836.290373388506,0.26927021081076136,0.75,125121.15000000001,25268.54882803867,19432.258454650164,3.3295564839019383
149500,0,0.4953498,0.09324097817634824,B,Reject,High Risk,0,0,1,0.6958820255982192,Manual Underwriting,Review,315000.0,32274.0,315000.0,0.55,315000.0,16153.999469052336,0.2691280544191784,0.75,346500.0,69939.65314218399,53785.65367313165,3.329556483901937
293130,0,0.49513027,0.09317147942889975,B,Reject,High Risk,0,0,1,0.6956037840845855,Manual Underwriting,Review,500211.0,39649.5,463500.0,0.55,500211.0,25632.969393135158,0.2689274552507526,0.75,550232.1000000001,110979.38883770826,85346.41944457311,3.3295564839019387
323104,0,0.49498513,0.09312555615034925,B,Reject,High Risk,0,0,1,0.6953255425709516,Manual Underwriting,Review,700830.0,22738.5,585000.0,0.55,700830.0,35895.850934267095,0.26879490363181235,0.75,770913.0000000001,155413.11415763354,119517.26322336643,3.329556483901938
109243,1,0.49486074,0.09308621219955684,D,Reject,High Risk,0,0,1,0.6950473010573177,Immediate Review,Review,270000.0,28480.5,270000.0,0.7,270000.0,17593.294105716242,0.268681342393642,0.8999999999999999,297000.0,71818.5228218205,54225.22871610426,3.0821532562503986
377650,0,0.4948513,0.09308322478021666,B,Reject,High Risk,0,0,1,0.694769059543684,Manual Underwriting,Review,269550.0,13761.0,225000.0,0.55,269550.0,13799.820781729071,0.2686727195931257,0.75,296505.0,59747.103542219804,45947.282760490736,3.329556483901938
366987,1,0.4944891,0.09296875933123512,D,Reject,High Risk,0,0,1,0.6944908180300501,Immediate Review,Review,755190.0,36459.0,675000.0,0.7,755190.0,49146.35415154881,0.26834232984191186,0.8999999999999999,830709.0000000001,200622.9496325803,151476.5954810315,3.082153256250399
168654,0,0.49417025,0.09286809325149041,B,Reject,High Risk,0,0,1,0.6942125765164162,Manual Underwriting,Review,675000.0,37692.0,675000.0,0.55,675000.0,34477.279619615816,0.2680517701897334,0.75,742500.0000000001,149271.32952440783,114794.04990479202,3.329556483901939
145442,0,0.49415457,0.09286314668159729,B,Reject,High Risk,0,0,1,0.6939343350027825,Manual Underwriting,Review,291915.0,12987.0,252000.0,0.55,291915.0,14909.48000495716,0.2680374925538975,0.75,321106.5,64551.43582706857,49641.95582211141,3.3295564839019383
234519,0,0.49406576,0.0928351268535216,B,Reject,High Risk,0,0,1,0.6936560934891486,Manual Underwriting,Review,539590.5,20470.5,445500.0,0.55,539590.5,27551.123884050336,0.2679566169350156,0.75,593549.55,119284.14705097568,91733.02316692534,3.329556483901938
247193,0,0.49396846,0.09280443598973981,B,Reject,High Risk,0,0,1,0.6933778519755147,Manual Underwriting,Review,805536.0,32940.0,720000.0,0.55,805536.0,41116.52278218708,0.26786803171616025,0.75,886089.6000000001,178016.30780711983,136899.78502493276,3.3295564839019383
275611,0,0.49371275,0.0927238277613719,B,Reject,High Risk,0,0,1,0.693099610461881,Manual Underwriting,Review,1006920.0,40063.5,900000.0,0.55,1006920.0,51351.01215721433,0.2676353664643028,0.75,1107612.0,222327.10764019453,170976.0954829802,3.3295564839019374
300372,0,0.49317065,0.09255314242846471,B,Reject,High Risk,0,0,1,0.6928213689482471,Manual Underwriting,Review,237024.0,11533.5,180000.0,0.55,237024.0,12065.523817030433,0.26714270527110595,0.75,260726.40000000002,52238.36687369736,40172.84305666693,3.329556483901937
203620,0,0.49267906,0.09239860607164482,B,Reject,High Risk,0,0,1,0.6925431274346132,Manual Underwriting,Review,450000.0,21109.5,450000.0,0.55,450000.0,22868.655002732095,0.2666966560139939,0.75,495000.00000000006,99011.13354519525,76142.47854246316,3.3295564839019387
310965,0,0.4924474,0.09232586370029848,B,Reject,High Risk,0,0,1,0.6922648859209795,Manual Underwriting,Review,270000.0,18040.5,270000.0,0.55,270000.0,13710.390759494325,0.2664866945436492,0.75,297000.0,59359.911209597856,45649.52045010353,3.329556483901937
251293,0,0.49237987,0.09230466738968372,B,Reject,High Risk,0,0,1,0.6919866444073456,Manual Underwriting,Review,1049782.5,56061.0,945000.0,0.55,1049782.5,53294.90347170586,0.2664255141276113,0.75,1154760.75,230743.294884852,177448.39141314614,3.329556483901938
332228,0,0.49203312,0.09219590168090908,B,Reject,High Risk,0,0,1,0.6917084028937117,Manual Underwriting,Review,132444.0,14184.0,117000.0,0.55,132444.0,6715.9367012244775,0.26611157594117696,0.75,145688.40000000002,29077.027290261427,22361.09058903695,3.329556483901938
390440,0,0.491982,0.09217987934660887,B,Reject,High Risk,0,0,1,0.691430161380078,Manual Underwriting,Review,180000.0,9000.0,180000.0,0.55,180000.0,9125.808055314279,0.2660653295402725,0.75,198000.00000000003,39510.70143673047,30384.893381416194,3.329556483901938
424317,0,0.4918065,0.09212488058958303,B,Reject,High Risk,0,0,1,0.6911519198664441,Manual Underwriting,Review,859500.0,25128.0,859500.0,0.55,859500.0,43549.73417671064,0.26590658272354734,0.75,945450.0000000001,188551.0339769834,145001.29980027274,3.329556483901938
346265,0,0.49176085,0.09211057771469613,B,Reject,High Risk,0,0,1,0.6908736783528102,Manual Underwriting,Review,377370.0,30384.0,315000.0,0.55,377370.0,19117.872791707185,0.26586529932041064,0.75,415107.00000000006,82771.91010374828,63654.037312041095,3.329556483901938
407545,0,0.49156708,0.09204989672346428,B,Reject,High Risk,0,0,1,0.6905954368391765,Manual Underwriting,Review,180000.0,9000.0,180000.0,0.55,180000.0,9112.939775622965,0.265690151467719,0.75,198000.00000000003,39454.98749295628,30342.047717333313,3.329556483901938
346574,0,0.49087104,0.09183222848641565,B,Reject,High Risk,0,0,1,0.6903171953255426,Manual Underwriting,Review,900000.0,32328.0,900000.0,0.55,900000.0,45456.953100775754,0.26506188018301674,0.75,990000.0000000001,196808.44603588997,151351.49293511422,3.3295564839019383
228042,0,0.4908388,0.09182215548545467,B,Reject,High Risk,0,0,1,0.6900389538119087,Manual Underwriting,Review,484789.5,38997.0,418500.0,0.55,484789.5,24482.929265693707,0.2650328057652681,0.75,533268.4500000001,106000.2251471967,81517.295881503,3.3295564839019383
274282,1,0.49080285,0.09181092926296847,D,Reject,High Risk,0,0,1,0.6897607122982748,Immediate Review,Review,94500.0,4891.5,94500.0,0.7,94500.0,6073.292970745364,0.26500040272236486,0.8999999999999999,103950.00000000001,24792.112676690846,18718.819705945483,3.082153256250399
235278,0,0.4907959,0.09180876049155111,B,Reject,High Risk,0,0,1,0.6894824707846411,Manual Underwriting,Review,254700.0,14350.5,225000.0,0.55,254700.0,12861.030213458938,0.26499414284346345,0.75,280170.0,55682.55675033986,42821.52653688093,3.3295564839019374
327022,0,0.49065265,0.0917640270572007,B,Reject,High Risk,0,0,1,0.6892042292710072,Manual Underwriting,Review,95940.0,9958.5,90000.0,0.55,95940.0,4842.11241572731,0.2648650255563041,0.75,105534.00000000001,20964.19920529425,16122.086789566942,3.3295564839019383
116353,0,0.49054915,0.09173171987907852,B,Reject,High Risk,0,0,1,0.6889259877573733,Manual Underwriting,Review,265851.0,11839.5,229500.0,0.55,265851.0,13412.833203865099,0.2647717750546271,0.75,292436.10000000003,58071.61896528934,44658.78576142424,3.3295564839019374
287215,0,0.49039817,0.09168461234056122,BB,Review,Review Grade,0,1,0,0.6886477462437396,Analyst Review,Review,477792.0,12730.5,378000.0,0.4,477792.0,17522.46971976857,0.26463580522207497,0.6000000000000001,525571.2000000001,83450.97462811935,65928.50490835078,3.762512132292133
362994,0,0.4902613,0.091641921916903,BB,Review,Review Grade,0,1,0,0.6883695047301057,Analyst Review,Review,1288350.0,37800.0,1125000.0,0.4,1288350.0,47226.74804065679,0.2645125848217083,0.6000000000000001,1417185.0,224917.96051233166,177691.21247167487,3.7625121322921324
185650,1,0.49021494,0.09162747275372422,D,Reject,High Risk,0,0,1,0.6880912632164718,Immediate Review,Review,358443.0,17563.5,252000.0,0.7,358443.0,22990.25835138422,0.2644708791762899,0.8999999999999999,394287.30000000005,93849.75799114103,70859.4996397568,3.082153256250399
375022,0,0.49013948,0.09160394962489067,BB,Review,Review Grade,0,1,0,0.6878130217028381,Analyst Review,Review,323388.0,34443.0,292500.0,0.4,323388.0,11849.447224517658,0.2644029826996479,0.6000000000000001,355726.80000000005,56433.13616772068,44583.68894320302,3.762512132292132
100417,0,0.49008515,0.09158701670604388,BB,Review,Review Grade,0,1,0,0.6875347801892042,Analyst Review,Review,755190.0,36459.0,675000.0,0.4,755190.0,27666.239658494913,0.26435410801392495,0.6000000000000001,830709.0000000001,131760.8020284838,104094.56236998888,3.7625121322921333
400233,0,0.48992285,0.09153644834644553,BB,Review,Review Grade,0,1,0,0.6872565386755703,Analyst Review,Review,360000.0,17640.0,360000.0,0.4,360000.0,13181.248561888158,0.26420814896780537,0.6000000000000001,396000.00000000006,62775.85619475057,49594.60763286242,3.7625121322921324
282903,0,0.48990947,0.09153228031649187,BB,Review,Review Grade,0,1,0,0.6869782971619366,Analyst Review,Review,247500.0,12375.0,247500.0,0.4,247500.0,9061.695751332696,0.2641961184870647,0.6000000000000001,272250.0,43156.43595486203,34094.740203529334,3.762512132292132
239487,0,0.48988006,0.09152311867684511,BB,Review,Review Grade,0,1,0,0.6867000556483027,Analyst Review,Review,814041.0,23931.0,679500.0,0.4,814041.0,29801.42842032707,0.2641696745961742,0.6000000000000001,895445.1000000001,141929.66441144323,112128.23599111616,3.7625121322921324
388175,0,0.48986152,0.09151734550381894,BB,Review,Review Grade,0,1,0,0.6864218141346689,Analyst Review,Review,799956.0,28863.0,607500.0,0.4,799956.0,29283.939855941197,0.2641530110770354,0.6000000000000001,879951.6000000001,139465.11884523305,110181.17898929186,3.762512132292132
369423,0,0.48970217,0.09146773014185854,BB,Review,Review Grade,0,1,0,0.6861435726210351,Analyst Review,Review,677664.0,29979.0,585000.0,0.4,677664.0,24793.755151540972,0.2640098027356509,0.6000000000000001,745430.4,118080.55971429442,93286.80456275344,3.7625121322921316
171382,0,0.48963186,0.09144584843005713,BB,Review,Review Grade,0,1,0,0.6858653311074012,Analyst Review,Review,405000.0,20250.0,405000.0,0.4,405000.0,14814.227445669254,0.2639466439975118,0.6000000000000001,445500.00000000006,70552.93794053492,55738.71049486566,3.762512132292133
146131,0,0.4895763,0.09142856158996955,BB,Review,Review Grade,0,1,0,0.6855870895937674,Analyst Review,Review,1971072.0,68512.5,1800000.0,0.4,1971072.0,72084.91110010579,0.2638967477637869,0.6000000000000001,2168179.2,343305.2636694537,271220.3525693479,3.762512132292133
196000,1,0.4892043,0.09131286928079592,D,Reject,High Risk,0,0,1,0.6853088480801336,Immediate Review,Review,528633.0,25560.0,472500.0,0.7,528633.0,33789.69721856049,0.2635628168389067,0.8999999999999999,581496.3,137934.72252846175,104145.02530990125,3.0821532562503986
369260,0,0.48867962,0.091149930151236,BB,Review,Review Grade,0,1,0,0.6850306065664997,Analyst Review,Review,728460.0,57685.5,675000.0,0.4,728460.0,26559.63124718775,0.26309251406232836,0.6000000000000001,801306.0000000001,126490.5660439369,99930.93479674915,3.7625121322921333
204886,0,0.48811355,0.090974428849087,BB,Review,Review Grade,0,1,0,0.6847523650528659,Analyst Review,Review,540000.0,27000.0,540000.0,0.4,540000.0,19650.476631402795,0.2625859521952268,0.6000000000000001,594000.0,93585.63336237884,73935.15673097604,3.762512132292132
213900,0,0.48805782,0.09095716682260258,BB,Review,Review Grade,0,1,0,0.6844741235392321,Analyst Review,Review,450000.0,35554.5,450000.0,0.4,450000.0,16372.290028068463,0.2625361275827661,0.6000000000000001,495000.00000000006,77973.22989208157,61600.939864013104,3.7625121322921333
350452,0,0.48789427,0.09090652394695366,BB,Review,Review Grade,0,1,0,0.6841958820255982,Analyst Review,Review,384048.0,14607.0,270000.0,0.4,384048.0,13964.987483511864,0.26238995345568,0.6000000000000001,422452.80000000005,66508.42231753304,52543.43483402117,3.762512132292133
451803,0,0.4878619,0.09089650542404755,BB,Review,Review Grade,0,1,0,0.6839176405119644,Analyst Review,Review,755190.0,36459.0,675000.0,0.4,755190.0,27457.65277247459,0.26236103628180846,0.6000000000000001,830709.0000000001,130767.40445317494,103309.75168070034,3.762512132292132
292806,0,0.48783314,0.09088760397922475,BB,Review,Review Grade,0,1,0,0.6836393989983306,Analyst Review,Review,180000.0,9000.0,180000.0,0.4,180000.0,6543.907486504183,0.2623353434097094,0.6000000000000001,198000.00000000003,31165.438797073482,24621.5313105693,3.762512132292132
289823,0,0.4867057,0.09053925742387285,BB,Review,Review Grade,0,1,0,0.6833611574846967,Analyst Review,Review,425133.0,24534.0,351000.0,0.4,425133.0,15396.490450553336,0.26132988601813023,0.6000000000000001,467646.30000000005,73325.97256548022,57929.48211492688,3.762512132292132
107802,0,0.48665643,0.09052406410189898,BB,Review,Review Grade,0,1,0,0.6830829159710629,Analyst Review,Review,1724220.0,45612.0,1350000.0,0.4,1724220.0,62433.36072231051,0.2612860324543542,0.6000000000000001,1896642.0000000002,297339.6378997749,234906.2771774644,3.762512132292133
320892,0,0.48658937,0.09050338722588527,BB,Review,Review Grade,0,1,0,0.6828046744574291,Analyst Review,Review,135000.0,11677.5,135000.0,0.4,135000.0,4887.182910197805,0.2612263513192796,0.6000000000000001,148500.0,23275.267902547817,18388.084992350014,3.762512132292133
180726,0,0.486558,0.09049371190890597,BB,Review,Review Grade,0,1,0,0.6825264329437952,Analyst Review,Review,78192.0,8973.0,67500.0,0.4,78192.0,2830.3537286324704,0.2611984247650386,0.6000000000000001,86011.20000000001,13479.593971290415,10649.240242657945,3.762512132292133
172882,0,0.4865169,0.09048104260326416,BB,Review,Review Grade,0,1,0,0.6822481914301614,Analyst Review,Review,152820.0,15241.5,135000.0,0.4,152820.0,5530.925172252331,0.26116185644877987,0.6000000000000001,168102.0,26341.09823565168,20810.17306339935,3.7625121322921324
178327,0,0.4861321,0.09036249348443616,BB,Review,Review Grade,0,1,0,0.6819699499165276,Analyst Review,Review,180000.0,9000.0,180000.0,0.4,180000.0,6506.099530879404,0.26081967971139147,0.6000000000000001,198000.00000000003,30985.37794971332,24479.278418833914,3.7625121322921333
250693,0,0.48514494,0.09005902036236449,BB,Review,Review Grade,0,1,0,0.6816917084028937,Analyst Review,Review,448056.0,21015.0,315000.0,0.4,448056.0,16140.593770991834,0.25994374369582124,0.6000000000000001,492861.60000000003,76869.77365674745,60729.17988575561,3.7625121322921333
305096,0,0.4848764,0.08997662056198699,BB,Review,Review Grade,0,1,0,0.6814134668892599,Analyst Review,Review,364896.0,19795.5,315000.0,0.4,364896.0,13132.843574634724,0.25970590730249016,0.6000000000000001,401385.60000000003,62545.326855692656,49412.48328105793,3.762512132292133
444227,0,0.48479593,0.0899519440293376,BB,Review,Review Grade,0,1,0,0.6811352253756261,Analyst Review,Review,598500.0,28921.5,598500.0,0.4,598500.0,21534.49540062342,0.2596346816745352,0.6000000000000001,658350.0,102558.29560825815,81023.80020763473,3.7625121322921324
341384,0,0.48476055,0.08994109742450124,BB,Review,Review Grade,0,1,0,0.6808569838619922,Analyst Review,Review,547344.0,29290.5,472500.0,0.4,547344.0,19691.488011486483,0.2596033743490035,0.6000000000000001,602078.4,93780.95055758946,74089.46254610298,3.762512132292133
384609,0,0.4844559,0.08984773929058402,BB,Review,Review Grade,0,1,0,0.6805787423483584,Analyst Review,Review,233784.0,8527.5,153000.0,0.4,233784.0,8401.98555292396,0.2593339081396526,0.6000000000000001,257162.40000000002,40014.558131143574,31612.572578219617,3.7625121322921324
203404,1,0.48433778,0.08981155935033361,D,Reject,High Risk,0,0,1,0.6803005008347245,Immediate Review,Review,180000.0,11502.0,180000.0,0.7,180000.0,11316.256478142035,0.2592294794097204,0.8999999999999999,198000.00000000003,46194.69323081218,34878.436752670146,3.082153256250399
350289,0,0.4842919,0.08979751623755731,BB,Review,Review Grade,0,1,0,0.6800222593210907,Analyst Review,Review,1170000.0,38668.5,1170000.0,0.4,1170000.0,42025.23759917683,0.2591889457764039,0.6000000000000001,1287000.0,200145.7039285391,158120.46632936227,3.7625121322921316
427921,0,0.4842537,0.08978581971703879,BB,Review,Review Grade,0,1,0,0.6797440178074569,Analyst Review,Review,814041.0,23800.5,679500.0,0.4,814041.0,29235.735387311193,0.25915518527890385,0.6000000000000001,895445.1000000001,139235.54447855198,109999.80909124078,3.762512132292132
191051,0,0.48421004,0.08977245524967656,BB,Review,Review Grade,0,1,0,0.679465776293823,Analyst Review,Review,270000.0,13500.0,270000.0,0.4,270000.0,9695.42516696507,0.2591166104680225,0.6000000000000001,297000.0,46174.57998540161,36479.15481843654,3.7625121322921316
229578,0,0.48413387,0.08974914242443661,BB,Review,Review Grade,0,1,0,0.6791875347801892,Analyst Review,Review,270000.0,13500.0,270000.0,0.4,270000.0,9692.907381839153,0.25904932100557204,0.6000000000000001,297000.0,46162.589003192945,36469.68162135379,3.762512132292133
